pdf_procedure_id,raw_name,source_page,source_text_snippet
tosp_sk763s,"SPINE, CERVICAL, EPIDURAL ADHESIOLYSIS, MULTIPLE CATHETER",83,"SK763S SPINE, CERVICAL, EPIDURAL ADHESIOLYSIS, MULTIPLE CATHETER"
tosp_sk764s,"SPHENOPALATINE GANGLION, BLOCK, ANAESTHETIC",83,"SK764S SPHENOPALATINE GANGLION, BLOCK, ANAESTHETIC"
tosp_sk765s,"SPINE, LUMBAR/SACRAL/CAUDAL, INFUSION, EPIDURAL",83,"SK765S SPINE, LUMBAR/SACRAL/CAUDAL, INFUSION, EPIDURAL"
tosp_sk800a,"ARTERY, ARTERIO-VENOUS FISTULA, LIGATION",77,"SK800A ARTERY, ARTERIO-VENOUS FISTULA, LIGATION"
tosp_sk800b,"BRAIN AND SPINE, ARACHNOIDAL CYST, OPERATION",78,"SK800B BRAIN AND SPINE, ARACHNOIDAL CYST, OPERATION"
tosp_sk800m,"MENINGES, MYELOMENINGOCELE, EXCISION OF SAC",79,"SK800M MENINGES, MYELOMENINGOCELE, EXCISION OF SAC"
tosp_sk800n,"NERVE, VARIOUS LESIONS, BIOPSY",81,"SK800N NERVE, VARIOUS LESIONS, BIOPSY"
tosp_sk800p,"NEUROTISATION AND/OR MULTIPLE NERVE GRAFTING/CROSSED NERVE TRANSFERS, AND/OR THORACIC OUTLET DECOMPRESSION +/-",81,"SK800P NEUROTISATION AND/OR MULTIPLE NERVE GRAFTING/CROSSED NERVE TRANSFERS, AND/OR THORACIC OUTLET DECOMPRESSION +/-"
tosp_sk800s,"SKULL, COMPOUND FRACTURE WITH DURAL PENETRATION AND BRAIN DAMAGE, OPERATION",83,"SK800S SKULL, COMPOUND FRACTURE WITH DURAL PENETRATION AND BRAIN DAMAGE, OPERATION"
tosp_sk801a,"ARTERY-CAROTID, ARTERIO-OCCLUSIVE LESIONS, EXTERNAL CAROTID INTERNAL CAROTID BYPASS, SIMPLE",77,"SK801A ARTERY-CAROTID, ARTERIO-OCCLUSIVE LESIONS, EXTERNAL CAROTID INTERNAL CAROTID BYPASS, SIMPLE"
tosp_sk801b,"BRAIN, ACOUSTIC TUMOR/CEREBELLO-PONTINE ANGLE TUMOR, EXCISION, SIMPLE",78,"SK801B BRAIN, ACOUSTIC TUMOR/CEREBELLO-PONTINE ANGLE TUMOR, EXCISION, SIMPLE"
tosp_sk801m,"MENINGES, MYELOMENINGOCELE, EXTENSIVE REPAIR WITH SKIN FLAPS/Z-PLASTY",79,"SK801M MENINGES, MYELOMENINGOCELE, EXTENSIVE REPAIR WITH SKIN FLAPS/Z-PLASTY"
tosp_sk801n,"NERVE, VARIOUS LESIONS, PRIMARY/SECONDARY SUTURE",81,"SK801N NERVE, VARIOUS LESIONS, PRIMARY/SECONDARY SUTURE"
tosp_sk801s,"SKULL, COMPOUND FRACTURE WITHOUT DURAL PENETRATION, OPERATION",83,"SK801S SKULL, COMPOUND FRACTURE WITHOUT DURAL PENETRATION, OPERATION"
tosp_sk802a,"ARTERY-CAROTID, ATHEROSCLEROSIS, CAROTID ENDARTERECTOMY",77,"SK802A ARTERY-CAROTID, ATHEROSCLEROSIS, CAROTID ENDARTERECTOMY"
tosp_sk802b,"BRAIN, ANEURYSM/ARTERIO-VENOUS MALFORMATION, CLIPPING/EXCISION, SIMPLE",78,"SK802B BRAIN, ANEURYSM/ARTERIO-VENOUS MALFORMATION, CLIPPING/EXCISION, SIMPLE"
tosp_sk802n,"NERVE-CRANIAL, VARIOUS LESIONS, MICROVASCULAR DECOMPRESSION/NEURECTOMY",81,"SK802N NERVE-CRANIAL, VARIOUS LESIONS, MICROVASCULAR DECOMPRESSION/NEURECTOMY"
tosp_sk802s,"SKULL, CRANIOSTENOSIS (MULTIPLE SUTURE), OPERATION",83,"SK802S SKULL, CRANIOSTENOSIS (MULTIPLE SUTURE), OPERATION"
tosp_sk803a,"ARTERY-CAROTID, CAROTID BODY TUMOR, EXCISION",77,"SK803A ARTERY-CAROTID, CAROTID BODY TUMOR, EXCISION"
tosp_sk803b,"BRAIN, CAROTICO-CAVERNOUS FISTULA, EXTRACRANIAL AND INTRACRANIAL TRAPPING",78,"SK803B BRAIN, CAROTICO-CAVERNOUS FISTULA, EXTRACRANIAL AND INTRACRANIAL TRAPPING"
tosp_sk803n,"NERVE-CUTANEOUS, INJURY, PRIMARY SUTURE",81,"SK803N NERVE-CUTANEOUS, INJURY, PRIMARY SUTURE"
tosp_sk803s,"SKULL, CRANIOSTENOSIS (SINGLE SUTURE), OPERATION",83,"SK803S SKULL, CRANIOSTENOSIS (SINGLE SUTURE), OPERATION"
tosp_sk804b,"BRAIN, EPILEPSY, CRANIOTOMY, SIMPLE",78,"SK804B BRAIN, EPILEPSY, CRANIOTOMY, SIMPLE"
tosp_sk804n,"NERVE-DIGITAL, INJURY, PRIMARY REPAIR",81,"SK804N NERVE-DIGITAL, INJURY, PRIMARY REPAIR"
tosp_sk804s,"SKULL, DEFECT, CRANIOPLASTY (LARGE)",83,"SK804S SKULL, DEFECT, CRANIOPLASTY (LARGE)"
tosp_sk805b,"BRAIN, HYDROCEPHALUS AND OTHER LESIONS, VENTRICULOATRIAL/VENTRICULOPERITONEAL SHUNT",78,"SK805B BRAIN, HYDROCEPHALUS AND OTHER LESIONS, VENTRICULOATRIAL/VENTRICULOPERITONEAL SHUNT"
tosp_sk805n,"NERVE-FACIAL (MASTOID PORTION), ENTRAPMENT, DECOMPRESSION",81,"SK805N NERVE-FACIAL (MASTOID PORTION), ENTRAPMENT, DECOMPRESSION"
tosp_sk805s,"SKULL, DEFECT, CRANIOPLASTY (SMALL)",83,"SK805S SKULL, DEFECT, CRANIOPLASTY (SMALL)"
tosp_sk806b,"BRAIN, HYDROCEPHALUS, EXTERNAL VENTRICULAR DRAINAGE, UNILATERAL",78,"SK806B BRAIN, HYDROCEPHALUS, EXTERNAL VENTRICULAR DRAINAGE, UNILATERAL"
tosp_sk806n,"NERVE-FACIAL, VARIOUS LESIONS, COMBINED MIDDLE FOSA AND TRANSMASTOID FACIAL NERVE DECOMPRESSION",81,"SK806N NERVE-FACIAL, VARIOUS LESIONS, COMBINED MIDDLE FOSA AND TRANSMASTOID FACIAL NERVE DECOMPRESSION"
tosp_sk806s,"SKULL, DEPRESSED/COMMINUTED FRACTURE, ELEVATION",83,"SK806S SKULL, DEPRESSED/COMMINUTED FRACTURE, ELEVATION"
tosp_sk807b,"BRAIN, HYDROCEPHALUS, REVISION/REMOVAL OF SHUNT",78,"SK807B BRAIN, HYDROCEPHALUS, REVISION/REMOVAL OF SHUNT"
tosp_sk807n,"NERVE-PERIPHERAL (DEEP), TUMOR, EXCISION",81,"SK807N NERVE-PERIPHERAL (DEEP), TUMOR, EXCISION"
tosp_sk807s,"SKULL, FRACTURE WITH RHINORRHOEA/OTORRHOEA, CRANIOPLASTY AND REPAIR",83,"SK807S SKULL, FRACTURE WITH RHINORRHOEA/OTORRHOEA, CRANIOPLASTY AND REPAIR"
tosp_sk808b,"BRAIN, HYDROCEPHALUS, SPINO-PERITONEAL SHUNT",78,"SK808B BRAIN, HYDROCEPHALUS, SPINO-PERITONEAL SHUNT"
tosp_sk808n,"NERVE-PERIPHERAL (SUPERFICIAL), TUMOR, EXCISION",81,"SK808N NERVE-PERIPHERAL (SUPERFICIAL), TUMOR, EXCISION"
tosp_sk808s,"SKULL, INTRACRANIAL HEMORRHAGE, BURR-HOLE CRANIOTOMY, BILATERAL",83,"SK808S SKULL, INTRACRANIAL HEMORRHAGE, BURR-HOLE CRANIOTOMY, BILATERAL"
tosp_sk809b,"BRAIN, HYDROCEPHALUS, THIRD VENTRICULOSTOMY",78,"SK809B BRAIN, HYDROCEPHALUS, THIRD VENTRICULOSTOMY"
tosp_sk809n,"NERVE-SYMPATHETIC, VARIOUS LESIONS, SYMPATHECTOMY, WITH/WITHOUT VIDEO-ASSISTANCE, BILATERAL",81,"SK809N NERVE-SYMPATHETIC, VARIOUS LESIONS, SYMPATHECTOMY, WITH/WITHOUT VIDEO-ASSISTANCE, BILATERAL"
tosp_sk809s,"SKULL, INTRACRANIAL HEMORRHAGE, BURR-HOLE CRANIOTOMY, (UNILATERAL)",83,"SK809S SKULL, INTRACRANIAL HEMORRHAGE, BURR-HOLE CRANIOTOMY, (UNILATERAL)"
tosp_sk810b,"BRAIN, INTRACEREBRAL TUMOR, BIOPSY AND/OR DECOMPRESSION/REMOVAL VIA CRANIOTOMY, SIMPLE",78,"SK810B BRAIN, INTRACEREBRAL TUMOR, BIOPSY AND/OR DECOMPRESSION/REMOVAL VIA CRANIOTOMY, SIMPLE"
tosp_sk810n,"NERVE-SYMPATHETIC, VARIOUS LESIONS, SYMPATHECTOMY, WITH/WITHOUT VIDEO-ASSISTANCE, UNILATERAL",81,"SK810N NERVE-SYMPATHETIC, VARIOUS LESIONS, SYMPATHECTOMY, WITH/WITHOUT VIDEO-ASSISTANCE, UNILATERAL"
tosp_sk810s,"SKULL, INTRACRANIAL HEMORRHAGE, OSTEOPLASTIC CRANIOTOMY/EXTENSIVE CRANIECTOMY, UNILATERAL",83,"SK810S SKULL, INTRACRANIAL HEMORRHAGE, OSTEOPLASTIC CRANIOTOMY/EXTENSIVE CRANIECTOMY, UNILATERAL"
tosp_sk811b,"BRAIN, INTRACRANIAL ABSCESS, CRANIECTOMY AND DRAINAGE",78,"SK811B BRAIN, INTRACRANIAL ABSCESS, CRANIECTOMY AND DRAINAGE"
tosp_sk811n,"NERVE-TRIGEMINAL (GANGLION), NEUROLAGIA, INJECTION WITH ALCOHOL/RADIOFREQUENCY GANGLIONOTOMY, IMAGING GUIDED",81,"SK811N NERVE-TRIGEMINAL (GANGLION), NEUROLAGIA, INJECTION WITH ALCOHOL/RADIOFREQUENCY GANGLIONOTOMY, IMAGING GUIDED"
tosp_sk811s,"SKULL, OSTEOMYELITIS, CRANIECTOMY",83,"SK811S SKULL, OSTEOMYELITIS, CRANIECTOMY"
tosp_sk812b,"BRAIN, INTRACRANIAL ABSCESS, DRAINAGE VIA BURR- HOLE",78,"SK812B BRAIN, INTRACRANIAL ABSCESS, DRAINAGE VIA BURR- HOLE"
tosp_sk812n,"NERVE, ULNAR, ENTRAPMENT, TRANSPOSITION BRACHIAL PLEXUS, EXPLORATION AND/OR",81,"SK812N NERVE, ULNAR, ENTRAPMENT, TRANSPOSITION BRACHIAL PLEXUS, EXPLORATION AND/OR"
tosp_sk812s,"SPINAL CORD, ANEURYSM/ARTERIO-VENOUS MALFORMATION CLIPPING/ EXCISION",83,"SK812S SPINAL CORD, ANEURYSM/ARTERIO-VENOUS MALFORMATION CLIPPING/ EXCISION"
tosp_sk813b,"BRAIN, INTRACRANIAL ABSCESS, EXCISION",78,"SK813B BRAIN, INTRACRANIAL ABSCESS, EXCISION"
tosp_sk814b,"BRAIN, INTRACRANIAL EXTRACEREBRAL TUMOR, CRANIOTOMY & REMOVAL, SIMPLE",78,"SK814B BRAIN, INTRACRANIAL EXTRACEREBRAL TUMOR, CRANIOTOMY & REMOVAL, SIMPLE"
tosp_sk815b,"BRAIN, INTRACRANIAL TUMOR/INTRACRANIAL CYST, BIOPSY/DRAINAGE VIA BURR-HOLE",78,"SK815B BRAIN, INTRACRANIAL TUMOR/INTRACRANIAL CYST, BIOPSY/DRAINAGE VIA BURR-HOLE"
tosp_sk816b,"BRAIN, TUMOR, VENTRICULAR PUNCTURE THROUGH BURR-HOLE",78,"SK816B BRAIN, TUMOR, VENTRICULAR PUNCTURE THROUGH BURR-HOLE"
tosp_sk817b,"BRAIN, VARIOUS LESIONS, PALLIDOTOMY/THALAMOTOMY/OTHER STEREOTACTIC PROCEDURE - UNILATERAL",78,"SK817B BRAIN, VARIOUS LESIONS, PALLIDOTOMY/THALAMOTOMY/OTHER STEREOTACTIC PROCEDURE - UNILATERAL"
tosp_sk818b,"BRAIN, VARIOUS LESIONS, INSERTION OF OMMAYA RESERVOIR",78,"SK818B BRAIN, VARIOUS LESIONS, INSERTION OF OMMAYA RESERVOIR"
tosp_sl700b,"BROW, BROWLIFT, ENDOSCOPIC, BILATERAL",84,"SL700B BROW, BROWLIFT, ENDOSCOPIC, BILATERAL"
tosp_sl700c,"CONJUNCTIVA, EXCISION OF PTERYGIUM, BARE SCLERA",84,"SL700C CONJUNCTIVA, EXCISION OF PTERYGIUM, BARE SCLERA"
tosp_sl700e,"EYE, GLAUCOMA, FILTERING AND ALLIED OPERATIONS (INCLUDING TRABECULECTOMY / SCLERECTOMY) WITH ANTI-METABOLITES",85,"SL700E EYE, GLAUCOMA, FILTERING AND ALLIED OPERATIONS (INCLUDING TRABECULECTOMY / SCLERECTOMY) WITH ANTI-METABOLITES"
tosp_sl700i,IRIS RECONSTRUCTION / PUPILLOPLASTY,87,SL700I IRIS RECONSTRUCTION / PUPILLOPLASTY
tosp_sl700o,"OCULAR SURFACE PROCEDURE INCLUDING AMNIOTIC MEMBRANE TRANSPLANT (COMPLEX, CULTURED GRAFTS/EXTENSIVE RECONSTRUCTION)",88,"SL700O OCULAR SURFACE PROCEDURE INCLUDING AMNIOTIC MEMBRANE TRANSPLANT (COMPLEX, CULTURED GRAFTS/EXTENSIVE RECONSTRUCTION)"
tosp_sl700p,PHOTODYNAMIC THERAPY,89,SL700P PHOTODYNAMIC THERAPY
tosp_sl700r,"RETINA, LASER RETINOPEXY, COMPLEX (SUBRETINAL FLUID, VITREOUS HAEMORRHAGE, MULTIPLE TEARS)",89,"SL700R RETINA, LASER RETINOPEXY, COMPLEX (SUBRETINAL FLUID, VITREOUS HAEMORRHAGE, MULTIPLE TEARS)"
tosp_sl700t,TEMPORAL ARTERY BIOPSY,89,SL700T TEMPORAL ARTERY BIOPSY
tosp_sl700v,"VITREOUS, INTRAVITREAL INJECTIONS",89,"SL700V VITREOUS, INTRAVITREAL INJECTIONS"
tosp_sl701b,"BROW, BROWLIFT, ENDOSCOPIC, BILATERAL WITH MID- FACE LIFT",84,"SL701B BROW, BROWLIFT, ENDOSCOPIC, BILATERAL WITH MID- FACE LIFT"
tosp_sl701c,"CONJUNCTIVA, PTERYGIUM, REMOVAL, COMPLEX (RECURRENT, DOUBLE, SYMBLEPHARON), WITH OR WITHOUT AMNIOTIC MEMBRANE TRANSPLANT",84,"SL701C CONJUNCTIVA, PTERYGIUM, REMOVAL, COMPLEX (RECURRENT, DOUBLE, SYMBLEPHARON), WITH OR WITHOUT AMNIOTIC MEMBRANE TRANSPLANT"
tosp_sl701e,"EYE, GLAUCOMA, GONIOTOMY/TRABECULOTOMY (BILATERAL)",85,"SL701E EYE, GLAUCOMA, GONIOTOMY/TRABECULOTOMY (BILATERAL)"
tosp_sl701l,"LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY",87,"SL701L LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY"
tosp_sl701o,OPTIC NERVE SHEATH FENESTRATION,88,SL701O OPTIC NERVE SHEATH FENESTRATION
tosp_sl701p,PHOTOREFRACTIVE KERATECTOMY/PHOTOTHERAPEUTIC KERATECTOMY (FOR DISEASED EYE),89,SL701P PHOTOREFRACTIVE KERATECTOMY/PHOTOTHERAPEUTIC KERATECTOMY (FOR DISEASED EYE)
tosp_sl701r,"RETINA, PNEUMATIC RETINOPEXY",89,"SL701R RETINA, PNEUMATIC RETINOPEXY"
tosp_sl701v,"VITREOUS, VARIOUS LESIONS, COMPLEX POSTERIOR VITRECTOMY (PVR, GRT, TRAUMA)",89,"SL701V VITREOUS, VARIOUS LESIONS, COMPLEX POSTERIOR VITRECTOMY (PVR, GRT, TRAUMA)"
tosp_sl702b,"BROW, BROWLIFT, ENDOSCOPIC, UNILATERAL",84,"SL702B BROW, BROWLIFT, ENDOSCOPIC, UNILATERAL"
tosp_sl702c,"CORNEA, ASTIGMATIC KERATOTOMY (WITH OR WITHOUT LIMBAL RELAXING INCISIONS / GRAFT REFRACTIVE SURGERY)",84,"SL702C CORNEA, ASTIGMATIC KERATOTOMY (WITH OR WITHOUT LIMBAL RELAXING INCISIONS / GRAFT REFRACTIVE SURGERY)"
tosp_sl702e,"EYE, GLAUCOMA, GONIOTOMY/TRABECULOTOMY (BILATERAL) - PAEDIATRIC",85,"SL702E EYE, GLAUCOMA, GONIOTOMY/TRABECULOTOMY (BILATERAL) - PAEDIATRIC"
tosp_sl702l,"LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY - BILATERAL",87,"SL702L LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY - BILATERAL"
tosp_sl702o,"ORBIT, RECONSTRUCTION, EXTENSIVE FLOOR/MEDIAL WALL FRACTURE",88,"SL702O ORBIT, RECONSTRUCTION, EXTENSIVE FLOOR/MEDIAL WALL FRACTURE"
tosp_sl702r,"RETINA, ROP (RETINOPATHY OF PREMATURITY) LASER PHOTOCOAGULATION",89,"SL702R RETINA, ROP (RETINOPATHY OF PREMATURITY) LASER PHOTOCOAGULATION"
tosp_sl703b,"BROW, DIRECT BROWPLASTY, BILATERAL",84,"SL703B BROW, DIRECT BROWPLASTY, BILATERAL"
tosp_sl703c,"CORNEA, DESCEMET'S MEMBRANE ENDOTHELIAL KERATOPLASTY (DMEK)",84,"SL703C CORNEA, DESCEMET'S MEMBRANE ENDOTHELIAL KERATOPLASTY (DMEK)"
tosp_sl703e,"EYE, GLAUCOMA, GONIOTOMY/TRABECULOTOMY (UNILATERAL) - PAEDIATRIC",85,"SL703E EYE, GLAUCOMA, GONIOTOMY/TRABECULOTOMY (UNILATERAL) - PAEDIATRIC"
tosp_sl703l,"LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY AND INTRAOCULAR LENS IMPLANTATION",87,"SL703L LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY AND INTRAOCULAR LENS IMPLANTATION"
tosp_sl703o,"ORBIT, VARIOUS LESIONS OF MID TO POSTERIOR ORBIT, EXCISION",88,"SL703O ORBIT, VARIOUS LESIONS OF MID TO POSTERIOR ORBIT, EXCISION"
tosp_sl703r,"RETINA, TRANS PARS PLANA POSTERIOR CAPSULECTOMY",89,"SL703R RETINA, TRANS PARS PLANA POSTERIOR CAPSULECTOMY"
tosp_sl704b,"BROW, DIRECT BROWPLASTY, UNILATERAL",84,"SL704B BROW, DIRECT BROWPLASTY, UNILATERAL"
tosp_sl704c,"CORNEA, RIBOFLAVIN-UVA INDUCED COLLAGEN CROSSLINKING TREATMENT FOR CORNEAL ECTASIA (CXL-CROSSLINKING LASER/POST LASIK",84,"SL704C CORNEA, RIBOFLAVIN-UVA INDUCED COLLAGEN CROSSLINKING TREATMENT FOR CORNEAL ECTASIA (CXL-CROSSLINKING LASER/POST LASIK"
tosp_sl704e,"EYE, GLAUCOMA, SELECTIVE LASER TRABECULOPLASTY (BILATERAL)",85,"SL704E EYE, GLAUCOMA, SELECTIVE LASER TRABECULOPLASTY (BILATERAL)"
tosp_sl704l,"LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY AND INTRAOCULAR LENS IMPLANTATION - BILATERAL",87,"SL704L LENS, CATARACT (PAEDIATRIC), EXTRACTION WITH ANTERIOR VITRECTOMY AND INTRAOCULAR LENS IMPLANTATION - BILATERAL"
tosp_sl704o,"ORBIT, VARIOUS LESIONS, ANTERIOR ORBITOTOMY (EXTENSIVE)",88,"SL704O ORBIT, VARIOUS LESIONS, ANTERIOR ORBITOTOMY (EXTENSIVE)"
tosp_sl704r,"RETINA/MACULA, GRID AND FOCAL LASER PHOTOCOAGULATION",89,"SL704R RETINA/MACULA, GRID AND FOCAL LASER PHOTOCOAGULATION"
tosp_sl705c,"CORNEA/CONJUNCTIVA, GUNDERSON FLAP KERATECTOMY/KERATITIS)",84,"SL705C CORNEA/CONJUNCTIVA, GUNDERSON FLAP KERATECTOMY/KERATITIS)"
tosp_sl705e,"EYE, GLAUCOMA DRAINAGE IMPLANTS EG. AHMED VALVE IMPLANT, MOLTENO IMPLANT, BAERVELDT TUBE SHUNT",85,"SL705E EYE, GLAUCOMA DRAINAGE IMPLANTS EG. AHMED VALVE IMPLANT, MOLTENO IMPLANT, BAERVELDT TUBE SHUNT"
tosp_sl705l,"LENS, COMBINED GLAUCOMA IMPLANTS WITH CATARACT EXTRACTION (WITH OR WITHOUT INTRAOCULAR LENS IMPLANTATION)",87,"SL705L LENS, COMBINED GLAUCOMA IMPLANTS WITH CATARACT EXTRACTION (WITH OR WITHOUT INTRAOCULAR LENS IMPLANTATION)"
tosp_sl705o,"ORBIT, VARIOUS LESIONS, EXTENDED LATERAL ORBITOTOMY",88,"SL705O ORBIT, VARIOUS LESIONS, EXTENDED LATERAL ORBITOTOMY"
tosp_sl705r,"RETINA, PAN RETINAL PHOTOCOAGULATION",89,"SL705R RETINA, PAN RETINAL PHOTOCOAGULATION"
tosp_sl706c,"CORNEAL/OCULAR SURFACE, OSTEO-ODONTO- KERATOPROSTHESIS STAGE 1",84,"SL706C CORNEAL/OCULAR SURFACE, OSTEO-ODONTO- KERATOPROSTHESIS STAGE 1"
tosp_sl706e,"EYE, GLAUCOMA, CYCLODESTRUCTIVE PROCEDURES",85,"SL706E EYE, GLAUCOMA, CYCLODESTRUCTIVE PROCEDURES"
tosp_sl706l,"LENS, COMPLICATED CATARACT EXTRACTION WITH INTRAOCULAR LENS IMPLANT (CAPSULAR TENSION RING/CAPSULAR TENSION SEGMENT/)",87,"SL706L LENS, COMPLICATED CATARACT EXTRACTION WITH INTRAOCULAR LENS IMPLANT (CAPSULAR TENSION RING/CAPSULAR TENSION SEGMENT/)"
tosp_sl706o,"ORBIT, VARIOUS LESIONS, OPTIC NERVE DECOMPRESSION (BILATERAL)",88,"SL706O ORBIT, VARIOUS LESIONS, OPTIC NERVE DECOMPRESSION (BILATERAL)"
tosp_sl707c,"CORNEAL/OCULAR SURFACE, OSTEO-ODONTO- KERATOPROSTHESIS STAGE 2",84,"SL707C CORNEAL/OCULAR SURFACE, OSTEO-ODONTO- KERATOPROSTHESIS STAGE 2"
tosp_sl707e,"EYE, GLAUCOMA, GONIOSYNECHIOLYSIS",85,"SL707E EYE, GLAUCOMA, GONIOSYNECHIOLYSIS"
tosp_sl707l,"LENS, IMPLANTATION OF POSTERIOR SEGMENT DRUG DELIVERY DEVICE",87,"SL707L LENS, IMPLANTATION OF POSTERIOR SEGMENT DRUG DELIVERY DEVICE"
tosp_sl707o,"ORBIT, VARIOUS LESIONS, OPTIC NERVE DECOMPRESSION (UNILATERAL)",88,"SL707O ORBIT, VARIOUS LESIONS, OPTIC NERVE DECOMPRESSION (UNILATERAL)"
tosp_sl708c,"CORNEA, FOREIGN BODY, REMOVAL",84,"SL708C CORNEA, FOREIGN BODY, REMOVAL"
tosp_sl708e,"EYE, SQUINT, COMPLEX STRABISMUS SURGERY (4 OR MORE MUSCLES, TRANSPOSITION, MUSCLE SPLITTING)",85,"SL708E EYE, SQUINT, COMPLEX STRABISMUS SURGERY (4 OR MORE MUSCLES, TRANSPOSITION, MUSCLE SPLITTING)"
tosp_sl708l,"LENS, SECONDARY SCLERAL FIXATED INTRAOCULAR LENS IMPLANTATION",87,"SL708L LENS, SECONDARY SCLERAL FIXATED INTRAOCULAR LENS IMPLANTATION"
tosp_sl708o,"ORBITAL/SCLERAL, EVISCERATION WITH IMPLANT & SCLERAL BALL",88,"SL708O ORBITAL/SCLERAL, EVISCERATION WITH IMPLANT & SCLERAL BALL"
tosp_sl709c,"CORNEA, SUPERFICIAL KERATECTOMY",84,"SL709C CORNEA, SUPERFICIAL KERATECTOMY"
tosp_sl709e,"EYE, THERMAL PHOTOCOAGULATION OF CHOROIDAL NEOVASCULARIZATION AND ALLIED CONDITIONS",85,"SL709E EYE, THERMAL PHOTOCOAGULATION OF CHOROIDAL NEOVASCULARIZATION AND ALLIED CONDITIONS"
tosp_sl709l,"LENS, SECTORIAL LASER PHOTOCOAGULATION",87,"SL709L LENS, SECTORIAL LASER PHOTOCOAGULATION"
tosp_sl710e,"EYELIDS, NON-INVOLUTIONAL ENTROPION/ ECTROPION CORRECTION (UNILATERAL)",85,"SL710E EYELIDS, NON-INVOLUTIONAL ENTROPION/ ECTROPION CORRECTION (UNILATERAL)"
tosp_sl711e,"EYELIDS, NON-INVOLUTIONAL ECTROPION/ ENTROPION, CORRECTION (BILATERAL)",85,"SL711E EYELIDS, NON-INVOLUTIONAL ECTROPION/ ENTROPION, CORRECTION (BILATERAL)"
tosp_sl712e,"EYE, MEDIAL CANTHAL RECONSTRUCTION, BILATERAL",85,"SL712E EYE, MEDIAL CANTHAL RECONSTRUCTION, BILATERAL"
tosp_sl713e,"EYE, MEDIAL CANTHAL RECONSTRUCTION, UNILATERAL",85,"SL713E EYE, MEDIAL CANTHAL RECONSTRUCTION, UNILATERAL"
tosp_sl714e,"EYE, NEEDLING OF BLEBS WITH ANTI-METABOLITES",85,"SL714E EYE, NEEDLING OF BLEBS WITH ANTI-METABOLITES"
tosp_sl715e,"EYE, SOCKET, COMPLEX ANOPHTHALMIC SOCKET RECONSTRUCTION",85,"SL715E EYE, SOCKET, COMPLEX ANOPHTHALMIC SOCKET RECONSTRUCTION"
tosp_sl716e,"EYELID, PTOSIS, CONJUNCTIVAL MULLERECTOMY (BILATERAL)",85,"SL716E EYELID, PTOSIS, CONJUNCTIVAL MULLERECTOMY (BILATERAL)"
tosp_sl717e,"EYELID, PTOSIS, CONJUNCTIVAL MULLERECTOMY (UNILATERAL)",85,"SL717E EYELID, PTOSIS, CONJUNCTIVAL MULLERECTOMY (UNILATERAL)"
tosp_sl718e,"EYELIDS, VARIOUS LESIONS, UPPER BLEPHAROPLASTY, BILATERAL",85,"SL718E EYELIDS, VARIOUS LESIONS, UPPER BLEPHAROPLASTY, BILATERAL"
tosp_sl719e,"EYEBALL, ENUCLEATION WITH ACRYLIC & SCLERAL BALL IMPLANT",85,"SL719E EYEBALL, ENUCLEATION WITH ACRYLIC & SCLERAL BALL IMPLANT"
tosp_sl720e,"EYELID LOWERING (GOLD WEIGHT IMPLANT), BILATERAL",85,"SL720E EYELID LOWERING (GOLD WEIGHT IMPLANT), BILATERAL"
tosp_sl721e,"EYELID LOWERING (GOLD WEIGHT IMPLANT), UNILATERAL",85,"SL721E EYELID LOWERING (GOLD WEIGHT IMPLANT), UNILATERAL"
tosp_sl722e,"EYELIDS, BOTOX INJECTIONS FOR BLEPHAROSPASM & HEMIFACIAL SPASM",85,"SL722E EYELIDS, BOTOX INJECTIONS FOR BLEPHAROSPASM & HEMIFACIAL SPASM"
tosp_sl723e,"EYELIDS, CHALAZION OR STYE EXCISION UNDER GENERAL ANAESTHESIA",85,"SL723E EYELIDS, CHALAZION OR STYE EXCISION UNDER GENERAL ANAESTHESIA"
tosp_sl725e,"EYELIDS, VARIOUS LESIONS, MAJOR RECONSTRUCTION, INVOLVING ANTERIOR AND POSTERIOR LAMELLA AND MORE THAN 1/3 LID",85,"SL725E EYELIDS, VARIOUS LESIONS, MAJOR RECONSTRUCTION, INVOLVING ANTERIOR AND POSTERIOR LAMELLA AND MORE THAN 1/3 LID"
tosp_sl726e,"EYE, SQUINT, OPERATION (ONE/BOTH EYES - 2 MUSCLES)",85,"SL726E EYE, SQUINT, OPERATION (ONE/BOTH EYES - 2 MUSCLES)"
tosp_sl800a,"ANTERIOR CHAMBER PARACENTESIS, IRRIGATION OR REFORMATION",84,"SL800A ANTERIOR CHAMBER PARACENTESIS, IRRIGATION OR REFORMATION"
tosp_sl800c,"CONJUNCTIVA, LIMBIC TUMOR, REMOVAL",84,"SL800C CONJUNCTIVA, LIMBIC TUMOR, REMOVAL"
